"ITEM_ID"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A94624F8059518 A26B11A94624F805951 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A94640G8060018 A26B11A94640G806001 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A94651H8060318 A26B11A94651H806031 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A95111E8063218 A26B11A95111E806321 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A95349J8064718 A26B11A95349J806471 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B04524H8137218 A26B11B04524H813721 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B15826I8956818 A26B11B15826I895681 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B21500D8985118 A26B11B21500D898511 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B22847A9010718 A26B11B22847A901071 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B44721E9074818 A26B11B44721E907481 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B45103B9075118 A26B11B45103B907511 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B51148C9076418 A26B11B51148C907641 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11B60026B9082918 A26B11B60026B908291 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12A81405D0990518 A26B12A81405D099051 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33746F1042618 A26B12B33746F104261 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33757G1042918 A26B12B33757G104291 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33758B1043218 A26B12B33758B104321 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33808H1043518 A26B12B33808H104351 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33814I1043818 A26B12B33814I104381 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33820J1044118 A26B12B33820J104411 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33821D1044418 A26B12B33821D104441 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33832A1044718 A26B12B33832A104471 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B33838B1045018 A26B12B33838B104501 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B34117H1045518 A26B12B34117H104551 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B34329E1046418 A26B12B34329E104641 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12B34340F1046718 A26B12B34340F104671 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12C15550A1072518 A26B12C15550A107251 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12C15556B1072818 A26B12C15556B107281 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B12C20209F1073118 A26B12C20209F107311 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B13A94343E1900918 A26B13A94343E190091 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B16B71628F5158818 A26B16B71628F515881 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18A72639J7105118 A26B18A72639J710511 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18A72800I7105818 A26B18A72800I710581 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18A72811J7106118 A26B18A72811J710611 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B40013H8411318 A26B18B40013H841131 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B44227D8419818 A26B18B44227D841981 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B44347J8420118 A26B18B44347J842011 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B50021B8422318 A26B18B50021B842231 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B50027C8422618 A26B18B50027C842261 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B55914F8438918 A26B18B55914F843891 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B63131D8444818 A26B18B63131D844481 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B63147F8445118 A26B18B63147F844511 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B63523E8445418 A26B18B63523E844541 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B18B63534F8445718 A26B18B63534F844571 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B19A73315D0328418 A26B19A73315D032841 14 1318"
